id,visitors
air_0164b9927d20bcc3_2017-05-17,8.230600123862287
air_0164b9927d20bcc3_2017-05-18,8.27463545385267
air_0164b9927d20bcc3_2017-05-19,9.764271438783453
air_0164b9927d20bcc3_2017-05-20,3.988480377749554
air_0164b9927d20bcc3_2017-05-21,1.0593026590671288
air_0164b9927d20bcc3_2017-05-22,5.999094037111224
air_0164b9927d20bcc3_2017-05-23,7.841834690512119
air_0164b9927d20bcc3_2017-05-24,8.230600123862287
air_0164b9927d20bcc3_2017-05-25,8.27463545385267
air_0164b9927d20bcc3_2017-05-26,9.764271438783453
air_0164b9927d20bcc3_2017-05-27,3.988480377749554
air_0164b9927d20bcc3_2017-05-28,1.0593026590671288
air_0164b9927d20bcc3_2017-05-29,5.999094037111224
air_0164b9927d20bcc3_2017-05-30,7.841834690512119
air_0164b9927d20bcc3_2017-05-31,8.230600123862287
air_0241aa3964b7f861_2017-04-23,9.35650277276189
air_0241aa3964b7f861_2017-04-24,7.894420435567953
air_0241aa3964b7f861_2017-04-25,7.425527031768852
air_0241aa3964b7f861_2017-04-26,8.913537808435642
air_0241aa3964b7f861_2017-04-27,3.6657046609256616
air_0241aa3964b7f861_2017-04-28,6.34377562987261
air_0241aa3964b7f861_2017-04-29,12.560708660996303
air_0241aa3964b7f861_2017-04-30,9.35650277276189
air_0241aa3964b7f861_2017-05-01,7.894420435567953
air_0241aa3964b7f861_2017-05-02,7.425527031768852
air_0241aa3964b7f861_2017-05-03,8.913537808435642
air_0241aa3964b7f861_2017-05-04,3.6657046609256616
air_0241aa3964b7f861_2017-05-05,6.34377562987261
air_0241aa3964b7f861_2017-05-06,12.560708660996303
air_0241aa3964b7f861_2017-05-07,9.35650277276189
air_0241aa3964b7f861_2017-05-08,7.894420435567953
air_0241aa3964b7f861_2017-05-09,7.425527031768852
air_0241aa3964b7f861_2017-05-10,8.913537808435642
air_0241aa3964b7f861_2017-05-11,3.6657046609256616
air_0241aa3964b7f861_2017-05-12,6.34377562987261
air_0241aa3964b7f861_2017-05-13,12.560708660996303
air_0241aa3964b7f861_2017-05-14,9.35650277276189
air_0241aa3964b7f861_2017-05-15,7.894420435567953
air_0241aa3964b7f861_2017-05-16,7.425527031768852
air_0241aa3964b7f861_2017-05-17,8.913537808435642
air_0241aa3964b7f861_2017-05-18,3.6657046609256616
air_0241aa3964b7f861_2017-05-19,6.34377562987261
air_0241aa3964b7f861_2017-05-20,12.560708660996303
air_0241aa3964b7f861_2017-05-21,9.35650277276189
air_0241aa3964b7f861_2017-05-22,7.894420435567953
air_0241aa3964b7f861_2017-05-23,7.425527031768852
air_0241aa3964b7f861_2017-05-24,8.913537808435642
air_0241aa3964b7f861_2017-05-25,3.6657046609256616
air_0241aa3964b7f861_2017-05-26,6.34377562987261
air_0241aa3964b7f861_2017-05-27,12.560708660996303
air_0241aa3964b7f861_2017-05-28,9.35650277276189
air_0241aa3964b7f861_2017-05-29,7.894420435567953
air_0241aa3964b7f861_2017-05-30,7.425527031768852
air_0241aa3964b7f861_2017-05-31,8.913537808435642
air_0328696196e46f18_2017-04-23,7.448251058907937
air_0328696196e46f18_2017-04-24,4.82755306978037
air_0328696196e46f18_2017-04-25,6.726844027426446
air_0328696196e46f18_2017-04-26,5.712662049730913
air_0328696196e46f18_2017-04-27,7.570277804171038
air_0328696196e46f18_2017-04-28,5.505951099122525
air_0328696196e46f18_2017-04-29,6.255166834439479
air_0328696196e46f18_2017-04-30,7.448251058907937
air_0328696196e46f18_2017-05-01,4.82755306978037
air_0328696196e46f18_2017-05-02,6.726844027426446
air_0328696196e46f18_2017-05-03,5.712662049730913
air_0328696196e46f18_2017-05-04,7.570277804171038
air_0328696196e46f18_2017-05-05,5.505951099122525
air_0328696196e46f18_2017-05-06,6.255166834439479
air_0328696196e46f18_2017-05-07,7.448251058907937
air_0328696196e46f18_2017-05-08,4.82755306978037
air_0328696196e46f18_2017-05-09,6.726844027426446
air_0328696196e46f18_2017-05-10,5.712662049730913
air_0328696196e46f18_2017-05-11,7.570277804171038
air_0328696196e46f18_2017-05-12,5.505951099122525
air_0328696196e46f18_2017-05-13,6.255166834439479
air_0328696196e46f18_2017-05-14,7.448251058907937
air_0328696196e46f18_2017-05-15,4.82755306978037
air_0328696196e46f18_2017-05-16,6.726844027426446
air_0328696196e46f18_2017-05-17,5.712662049730913
air_0328696196e46f18_2017-05-18,7.570277804171038
air_0328696196e46f18_2017-05-19,5.505951099122525
air_0328696196e46f18_2017-05-20,6.255166834439479
air_0328696196e46f18_2017-05-21,7.448251058907937
air_0328696196e46f18_2017-05-22,4.82755306978037
air_0328696196e46f18_2017-05-23,6.726844027426446
air_0328696196e46f18_2017-05-24,5.712662049730913
air_0328696196e46f18_2017-05-25,7.570277804171038
air_0328696196e46f18_2017-05-26,5.505951099122525
air_0328696196e46f18_2017-05-27,6.255166834439479
air_0328696196e46f18_2017-05-28,7.448251058907937
air_0328696196e46f18_2017-05-29,4.82755306978037
air_0328696196e46f18_2017-05-30,6.726844027426446
air_0328696196e46f18_2017-05-31,5.712662049730913
air_034a3d5b40d5b1b1_2017-04-23,11.587446256447352
air_034a3d5b40d5b1b1_2017-04-24,8.961611407502092
air_034a3d5b40d5b1b1_2017-04-25,7.248135172649071
air_034a3d5b40d5b1b1_2017-04-26,9.428902280606094
air_034a3d5b40d5b1b1_2017-04-27,7.846759876354785
air_034a3d5b40d5b1b1_2017-04-28,14.269756834844632
air_034a3d5b40d5b1b1_2017-04-29,15.957517184040832
air_034a3d5b40d5b1b1_2017-04-30,11.587446256447352
air_034a3d5b40d5b1b1_2017-05-01,8.961611407502092
air_034a3d5b40d5b1b1_2017-05-02,7.248135172649071
air_034a3d5b40d5b1b1_2017-05-03,9.428902280606094
air_034a3d5b40d5b1b1_2017-05-04,7.846759876354785
air_034a3d5b40d5b1b1_2017-05-05,14.269756834844632
air_034a3d5b40d5b1b1_2017-05-06,15.957517184040832
air_034a3d5b40d5b1b1_2017-05-07,11.587446256447352
air_034a3d5b40d5b1b1_2017-05-08,8.961611407502092
air_034a3d5b40d5b1b1_2017-05-09,7.248135172649071
air_034a3d5b40d5b1b1_2017-05-10,9.428902280606094
air_034a3d5b40d5b1b1_2017-05-11,7.846759876354785
air_034a3d5b40d5b1b1_2017-05-12,14.269756834844632
air_034a3d5b40d5b1b1_2017-05-13,15.957517184040832
air_034a3d5b40d5b1b1_2017-05-14,11.587446256447352
air_034a3d5b40d5b1b1_2017-05-15,8.961611407502092
air_034a3d5b40d5b1b1_2017-05-16,7.248135172649071
air_034a3d5b40d5b1b1_2017-05-17,9.428902280606094
air_034a3d5b40d5b1b1_2017-05-18,7.846759876354785
air_034a3d5b40d5b1b1_2017-05-19,14.269756834844632
air_034a3d5b40d5b1b1_2017-05-20,15.957517184040832
air_034a3d5b40d5b1b1_2017-05-21,11.587446256447352
air_034a3d5b40d5b1b1_2017-05-22,8.961611407502092
air_034a3d5b40d5b1b1_2017-05-23,7.248135172649071
air_034a3d5b40d5b1b1_2017-05-24,9.428902280606094
air_034a3d5b40d5b1b1_2017-05-25,7.846759876354785
air_034a3d5b40d5b1b1_2017-05-26,14.269756834844632
air_034a3d5b40d5b1b1_2017-05-27,15.957517184040832
air_034a3d5b40d5b1b1_2017-05-28,11.587446256447352
air_034a3d5b40d5b1b1_2017-05-29,8.961611407502092
air_034a3d5b40d5b1b1_2017-05-30,7.248135172649071
air_034a3d5b40d5b1b1_2017-05-31,9.428902280606094
air_036d4f1ee7285390_2017-04-23,20.72264324378451
air_036d4f1ee7285390_2017-04-24,17.567115255995727
air_036d4f1ee7285390_2017-04-25,19.012739403094926
air_036d4f1ee7285390_2017-04-26,22.312403336079136
air_036d4f1ee7285390_2017-04-27,15.449205046357402
air_036d4f1ee7285390_2017-04-28,18.824388455839646
air_036d4f1ee7285390_2017-04-29,24.643483631660384
air_036d4f1ee7285390_2017-04-30,20.72264324378451
air_036d4f1ee7285390_2017-05-01,17.567115255995727
air_036d4f1ee7285390_2017-05-02,19.012739403094926
air_036d4f1ee7285390_2017-05-03,22.312403336079136
air_036d4f1ee7285390_2017-05-04,15.449205046357402
air_036d4f1ee7285390_2017-05-05,18.824388455839646
air_036d4f1ee7285390_2017-05-06,24.643483631660384
air_036d4f1ee7285390_2017-05-07,20.72264324378451
air_036d4f1ee7285390_2017-05-08,17.567115255995727
air_036d4f1ee7285390_2017-05-09,19.012739403094926
air_036d4f1ee7285390_2017-05-10,22.312403336079136
air_036d4f1ee7285390_2017-05-11,15.449205046357402
air_036d4f1ee7285390_2017-05-12,18.824388455839646
air_036d4f1ee7285390_2017-05-13,24.643483631660384
air_036d4f1ee7285390_2017-05-14,20.72264324378451
air_036d4f1ee7285390_2017-05-15,17.567115255995727
air_036d4f1ee7285390_2017-05-16,19.012739403094926
air_036d4f1ee7285390_2017-05-17,22.312403336079136
air_036d4f1ee7285390_2017-05-18,15.449205046357402
air_036d4f1ee7285390_2017-05-19,18.824388455839646
air_036d4f1ee7285390_2017-05-20,24.643483631660384
air_036d4f1ee7285390_2017-05-21,20.72264324378451
air_036d4f1ee7285390_2017-05-22,17.567115255995727
air_036d4f1ee7285390_2017-05-23,19.012739403094926
air_036d4f1ee7285390_2017-05-24,22.312403336079136
air_036d4f1ee7285390_2017-05-25,15.449205046357402
air_036d4f1ee7285390_2017-05-26,18.824388455839646
air_036d4f1ee7285390_2017-05-27,24.643483631660384
air_036d4f1ee7285390_2017-05-28,20.72264324378451
air_036d4f1ee7285390_2017-05-29,17.567115255995727
air_036d4f1ee7285390_2017-05-30,19.012739403094926
air_036d4f1ee7285390_2017-05-31,22.312403336079136
air_0382c794b73b51ad_2017-04-23,21.630264993765106
air_0382c794b73b51ad_2017-04-24,17.635483184285174
air_0382c794b73b51ad_2017-04-25,18.76988858210577
air_0382c794b73b51ad_2017-04-26,15.19582966640846
air_0382c794b73b51ad_2017-04-27,20.737327515153417
air_0382c794b73b51ad_2017-04-28,18.16429807594738
air_0382c794b73b51ad_2017-04-29,22.269729861273902
air_0382c794b73b51ad_2017-04-30,21.630264993765106
air_0382c794b73b51ad_2017-05-01,17.635483184285174
air_0382c794b73b51ad_2017-05-02,18.76988858210577
air_0382c794b73b51ad_2017-05-03,15.19582966640846
air_0382c794b73b51ad_2017-05-04,20.737327515153417
air_0382c794b73b51ad_2017-05-05,18.16429807594738
air_0382c794b73b51ad_2017-05-06,22.269729861273902
air_0382c794b73b51ad_2017-05-07,21.630264993765106
air_0382c794b73b51ad_2017-05-08,17.635483184285174
air_0382c794b73b51ad_2017-05-09,18.76988858210577
air_0382c794b73b51ad_2017-05-10,15.19582966640846
air_0382c794b73b51ad_2017-05-11,20.737327515153417
air_0382c794b73b51ad_2017-05-12,18.16429807594738
air_0382c794b73b51ad_2017-05-13,22.269729861273902
air_0382c794b73b51ad_2017-05-14,21.630264993765106
air_0382c794b73b51ad_2017-05-15,17.635483184285174
air_0382c794b73b51ad_2017-05-16,18.76988858210577
air_0382c794b73b51ad_2017-05-17,15.19582966640846
air_0382c794b73b51ad_2017-05-18,20.737327515153417
air_0382c794b73b51ad_2017-05-19,18.16429807594738
air_0382c794b73b51ad_2017-05-20,22.269729861273902
air_0382c794b73b51ad_2017-05-21,21.630264993765106
air_0382c794b73b51ad_2017-05-22,17.635483184285174
air_0382c794b73b51ad_2017-05-23,18.76988858210577
air_0382c794b73b51ad_2017-05-24,15.19582966640846
air_0382c794b73b51ad_2017-05-25,20.737327515153417
air_0382c794b73b51ad_2017-05-26,18.16429807594738
air_0382c794b73b51ad_2017-05-27,22.269729861273902
air_0382c794b73b51ad_2017-05-28,21.630264993765106
air_0382c794b73b51ad_2017-05-29,17.635483184285174
air_0382c794b73b51ad_2017-05-30,18.76988858210577
air_0382c794b73b51ad_2017-05-31,15.19582966640846
air_03963426c9312048_2017-04-23,15.39504044396241
air_03963426c9312048_2017-04-24,20.646863539846702
air_03963426c9312048_2017-04-25,20.318444991013674
air_03963426c9312048_2017-04-26,29.31551967102738
air_03963426c9312048_2017-04-27,24.767733244793078
air_03963426c9312048_2017-04-28,63.4802612279876
air_03963426c9312048_2017-04-29,55.85431570206675
air_03963426c9312048_2017-04-30,15.39504044396241
air_03963426c9312048_2017-05-01,20.646863539846702
air_03963426c9312048_2017-05-02,20.318444991013674
air_03963426c9312048_2017-05-03,29.31551967102738
air_03963426c9312048_2017-05-04,24.767733244793078
air_03963426c9312048_2017-05-05,63.4802612279876
air_03963426c9312048_2017-05-06,55.85431570206675
air_03963426c9312048_2017-05-07,15.39504044396241
air_03963426c9312048_2017-05-08,20.646863539846702
air_03963426c9312048_2017-05-09,20.318444991013674
air_03963426c9312048_2017-05-10,29.31551967102738
air_03963426c9312048_2017-05-11,24.767733244793078
air_03963426c9312048_2017-05-12,63.4802612279876
air_03963426c9312048_2017-05-13,55.85431570206675
air_03963426c9312048_2017-05-14,15.39504044396241
air_03963426c9312048_2017-05-15,20.646863539846702
air_03963426c9312048_2017-05-16,20.318444991013674
air_03963426c9312048_2017-05-17,29.31551967102738
air_03963426c9312048_2017-05-18,24.767733244793078
air_03963426c9312048_2017-05-19,63.4802612279876
air_03963426c9312048_2017-05-20,55.85431570206675
air_03963426c9312048_2017-05-21,15.39504044396241
air_03963426c9312048_2017-05-22,20.646863539846702
air_03963426c9312048_2017-05-23,20.318444991013674
air_03963426c9312048_2017-05-24,29.31551967102738
air_03963426c9312048_2017-05-25,24.767733244793078
air_03963426c9312048_2017-05-26,63.4802612279876
air_03963426c9312048_2017-05-27,55.85431570206675
air_03963426c9312048_2017-05-28,15.39504044396241
air_03963426c9312048_2017-05-29,20.646863539846702
air_03963426c9312048_2017-05-30,20.318444991013674
air_03963426c9312048_2017-05-31,29.31551967102738
air_04341b588bde96cd_2017-04-23,37.259198238551875
air_04341b588bde96cd_2017-04-24,32.73019450789684
air_04341b588bde96cd_2017-04-25,21.18767491664427
air_04341b588bde96cd_2017-04-26,25.96633942532361
air_04341b588bde96cd_2017-04-27,27.190455218926566
air_04341b588bde96cd_2017-04-28,38.52651601280137
air_04341b588bde96cd_2017-04-29,45.23139435011463
air_04341b588bde96cd_2017-04-30,37.259198238551875
air_04341b588bde96cd_2017-05-01,32.73019450789684
air_04341b588bde96cd_2017-05-02,21.18767491664427
air_04341b588bde96cd_2017-05-03,25.96633942532361
air_04341b588bde96cd_2017-05-04,27.190455218926566
air_04341b588bde96cd_2017-05-05,38.52651601280137
air_04341b588bde96cd_2017-05-06,45.23139435011463
air_04341b588bde96cd_2017-05-07,37.259198238551875
air_04341b588bde96cd_2017-05-08,32.73019450789684
air_04341b588bde96cd_2017-05-09,21.18767491664427
air_04341b588bde96cd_2017-05-10,25.96633942532361
air_04341b588bde96cd_2017-05-11,27.190455218926566
air_04341b588bde96cd_2017-05-12,38.52651601280137
air_04341b588bde96cd_2017-05-13,45.23139435011463
air_04341b588bde96cd_2017-05-14,37.259198238551875
air_04341b588bde96cd_2017-05-15,32.73019450789684
air_04341b588bde96cd_2017-05-16,21.18767491664427
air_04341b588bde96cd_2017-05-17,25.96633942532361
air_04341b588bde96cd_2017-05-18,27.190455218926566
air_04341b588bde96cd_2017-05-19,38.52651601280137
air_04341b588bde96cd_2017-05-20,45.23139435011463
air_04341b588bde96cd_2017-05-21,37.259198238551875
air_04341b588bde96cd_2017-05-22,32.73019450789684
air_04341b588bde96cd_2017-05-23,21.18767491664427
air_04341b588bde96cd_2017-05-24,25.96633942532361
air_04341b588bde96cd_2017-05-25,27.190455218926566
air_04341b588bde96cd_2017-05-26,38.52651601280137
air_04341b588bde96cd_2017-05-27,45.23139435011463
air_04341b588bde96cd_2017-05-28,37.259198238551875
air_04341b588bde96cd_2017-05-29,32.73019450789684
air_04341b588bde96cd_2017-05-30,21.18767491664427
air_04341b588bde96cd_2017-05-31,25.96633942532361
air_049f6d5b402a31b2_2017-04-23,3.352548528367632
air_049f6d5b402a31b2_2017-04-24,7.87575841399913
air_049f6d5b402a31b2_2017-04-25,8.162106471768233
air_049f6d5b402a31b2_2017-04-26,8.471826602230234
air_049f6d5b402a31b2_2017-04-27,8.485017673707862
air_049f6d5b402a31b2_2017-04-28,14.036092853789762
air_049f6d5b402a31b2_2017-04-29,16.461063161152204
air_049f6d5b402a31b2_2017-04-30,3.352548528367632
air_049f6d5b402a31b2_2017-05-01,7.87575841399913
air_049f6d5b402a31b2_2017-05-02,8.162106471768233
air_049f6d5b402a31b2_2017-05-03,8.471826602230234
air_049f6d5b402a31b2_2017-05-04,8.485017673707862
air_049f6d5b402a31b2_2017-05-05,14.036092853789762
air_049f6d5b402a31b2_2017-05-06,16.461063161152204
air_049f6d5b402a31b2_2017-05-07,3.352548528367632
air_049f6d5b402a31b2_2017-05-08,7.87575841399913
air_049f6d5b402a31b2_2017-05-09,8.162106471768233
air_049f6d5b402a31b2_2017-05-10,8.471826602230234
air_049f6d5b402a31b2_2017-05-11,8.485017673707862
air_049f6d5b402a31b2_2017-05-12,14.036092853789762
air_049f6d5b402a31b2_2017-05-13,16.461063161152204
air_049f6d5b402a31b2_2017-05-14,3.352548528367632
air_049f6d5b402a31b2_2017-05-15,7.87575841399913
air_049f6d5b402a31b2_2017-05-16,8.162106471768233
air_049f6d5b402a31b2_2017-05-17,8.471826602230234
air_049f6d5b402a31b2_2017-05-18,8.485017673707862
air_049f6d5b402a31b2_2017-05-19,14.036092853789762
air_049f6d5b402a31b2_2017-05-20,16.461063161152204
air_049f6d5b402a31b2_2017-05-21,3.352548528367632
air_049f6d5b402a31b2_2017-05-22,7.87575841399913
air_049f6d5b402a31b2_2017-05-23,8.162106471768233
air_049f6d5b402a31b2_2017-05-24,8.471826602230234
air_049f6d5b402a31b2_2017-05-25,8.485017673707862
air_049f6d5b402a31b2_2017-05-26,14.036092853789762
air_049f6d5b402a31b2_2017-05-27,16.461063161152204
air_049f6d5b402a31b2_2017-05-28,3.352548528367632
air_049f6d5b402a31b2_2017-05-29,7.87575841399913
air_049f6d5b402a31b2_2017-05-30,8.162106471768233
air_049f6d5b402a31b2_2017-05-31,8.471826602230234
air_04cae7c1bc9b2a0b_2017-04-23,20.762297975610636
air_04cae7c1bc9b2a0b_2017-04-24,11.538074554408903
air_04cae7c1bc9b2a0b_2017-04-25,14.65606942541559
air_04cae7c1bc9b2a0b_2017-04-26,18.116555811551667
air_04cae7c1bc9b2a0b_2017-04-27,15.354740167856036
air_04cae7c1bc9b2a0b_2017-04-28,24.955923317006352
air_04cae7c1bc9b2a0b_2017-04-29,31.175585145638976
air_04cae7c1bc9b2a0b_2017-04-30,20.762297975610636
air_04cae7c1bc9b2a0b_2017-05-01,11.538074554408903
air_04cae7c1bc9b2a0b_2017-05-02,14.65606942541559
air_04cae7c1bc9b2a0b_2017-05-03,18.116555811551667
air_04cae7c1bc9b2a0b_2017-05-04,15.354740167856036
air_04cae7c1bc9b2a0b_2017-05-05,24.955923317006352
air_04cae7c1bc9b2a0b_2017-05-06,31.175585145638976
air_04cae7c1bc9b2a0b_2017-05-07,20.762297975610636
air_04cae7c1bc9b2a0b_2017-05-08,11.538074554408903
air_04cae7c1bc9b2a0b_2017-05-09,14.65606942541559
air_04cae7c1bc9b2a0b_2017-05-10,18.116555811551667
air_04cae7c1bc9b2a0b_2017-05-11,15.354740167856036
air_04cae7c1bc9b2a0b_2017-05-12,24.955923317006352
air_04cae7c1bc9b2a0b_2017-05-13,31.175585145638976
air_04cae7c1bc9b2a0b_2017-05-14,20.762297975610636
air_04cae7c1bc9b2a0b_2017-05-15,11.538074554408903
air_04cae7c1bc9b2a0b_2017-05-16,14.65606942541559
air_04cae7c1bc9b2a0b_2017-05-17,18.116555811551667
air_04cae7c1bc9b2a0b_2017-05-18,15.354740167856036
air_04cae7c1bc9b2a0b_2017-05-19,24.955923317006352
air_04cae7c1bc9b2a0b_2017-05-20,31.175585145638976
air_04cae7c1bc9b2a0b_2017-05-21,20.762297975610636
air_04cae7c1bc9b2a0b_2017-05-22,11.538074554408903
air_04cae7c1bc9b2a0b_2017-05-23,14.65606942541559
air_04cae7c1bc9b2a0b_2017-05-24,18.116555811551667
air_04cae7c1bc9b2a0b_2017-05-25,15.354740167856036
air_04cae7c1bc9b2a0b_2017-05-26,24.955923317006352
air_04cae7c1bc9b2a0b_2017-05-27,31.175585145638976
air_04cae7c1bc9b2a0b_2017-05-28,20.762297975610636
air_04cae7c1bc9b2a0b_2017-05-29,11.538074554408903
air_04cae7c1bc9b2a0b_2017-05-30,14.65606942541559
air_04cae7c1bc9b2a0b_2017-05-31,18.116555811551667
air_0585011fa179bcce_2017-04-23,4.314894817492943
air_0585011fa179bcce_2017-04-24,2.8405479520268773
air_0585011fa179bcce_2017-04-25,3.231343402158531
air_0585011fa179bcce_2017-04-26,4.610764063078863
air_0585011fa179bcce_2017-04-27,4.572747011962861
air_0585011fa179bcce_2017-04-28,4.443484623078252
air_0585011fa179bcce_2017-04-29,6.212528531792621
air_0585011fa179bcce_2017-04-30,4.314894817492943
air_0585011fa179bcce_2017-05-01,2.8405479520268773
air_0585011fa179bcce_2017-05-02,3.231343402158531
air_0585011fa179bcce_2017-05-03,4.610764063078863
air_0585011fa179bcce_2017-05-04,4.572747011962861
air_0585011fa179bcce_2017-05-05,4.443484623078252
air_0585011fa179bcce_2017-05-06,6.212528531792621
air_0585011fa179bcce_2017-05-07,4.314894817492943
air_0585011fa179bcce_2017-05-08,2.8405479520268773
air_0585011fa179bcce_2017-05-09,3.231343402158531
air_0585011fa179bcce_2017-05-10,4.610764063078863
air_0585011fa179bcce_2017-05-11,4.572747011962861
air_0585011fa179bcce_2017-05-12,4.443484623078252
air_0585011fa179bcce_2017-05-13,6.212528531792621
air_0585011fa179bcce_2017-05-14,4.314894817492943
air_0585011fa179bcce_2017-05-15,2.8405479520268773
air_0585011fa179bcce_2017-05-16,3.231343402158531
air_0585011fa179bcce_2017-05-17,4.610764063078863
air_0585011fa179bcce_2017-05-18,4.572747011962861
air_0585011fa179bcce_2017-05-19,4.443484623078252
air_0585011fa179bcce_2017-05-20,6.212528531792621
air_0585011fa179bcce_2017-05-21,4.314894817492943
air_0585011fa179bcce_2017-05-22,2.8405479520268773
air_0585011fa179bcce_2017-05-23,3.231343402158531
air_0585011fa179bcce_2017-05-24,4.610764063078863
air_0585011fa179bcce_2017-05-25,4.572747011962861
air_0585011fa179bcce_2017-05-26,4.443484623078252
air_0585011fa179bcce_2017-05-27,6.212528531792621
air_0585011fa179bcce_2017-05-28,4.314894817492943
air_0585011fa179bcce_2017-05-29,2.8405479520268773
air_0585011fa179bcce_2017-05-30,3.231343402158531
air_0585011fa179bcce_2017-05-31,4.610764063078863
air_05c325d315cc17f5_2017-04-23,25.272214571261753
air_05c325d315cc17f5_2017-04-24,18.244266682862413
air_05c325d315cc17f5_2017-04-25,16.857520074235996
air_05c325d315cc17f5_2017-04-26,19.745382854918518
air_05c325d315cc17f5_2017-04-27,17.874697154647677
air_05c325d315cc17f5_2017-04-28,20.13682984767107
air_05c325d315cc17f5_2017-04-29,27.096751001989656
air_05c325d315cc17f5_2017-04-30,25.272214571261753
air_05c325d315cc17f5_2017-05-01,18.244266682862413
air_05c325d315cc17f5_2017-05-02,16.857520074235996
air_05c325d315cc17f5_2017-05-03,19.745382854918518
air_05c325d315cc17f5_2017-05-04,17.874697154647677
air_05c325d315cc17f5_2017-05-05,20.13682984767107
air_05c325d315cc17f5_2017-05-06,27.096751001989656
air_05c325d315cc17f5_2017-05-07,25.272214571261753
air_05c325d315cc17f5_2017-05-08,18.244266682862413
air_05c325d315cc17f5_2017-05-09,16.857520074235996
air_05c325d315cc17f5_2017-05-10,19.745382854918518
air_05c325d315cc17f5_2017-05-11,17.874697154647677
air_05c325d315cc17f5_2017-05-12,20.13682984767107
air_05c325d315cc17f5_2017-05-13,27.096751001989656
air_05c325d315cc17f5_2017-05-14,25.272214571261753
air_05c325d315cc17f5_2017-05-15,18.244266682862413
air_05c325d315cc17f5_2017-05-16,16.857520074235996
air_05c325d315cc17f5_2017-05-17,19.745382854918518
air_05c325d315cc17f5_2017-05-18,17.874697154647677
